,CHECKOUT_HEADER_ID_C,MARKET_CODE_C,MARKET_DESC_C,MARKET_GROUP_C,MAJOR_MARKET_CODE_C,CHANNEL_CODE_C,RATE_PLAN_C,SPLIT_RATE_PLAN_C,CONS_GUEST_ID_C,ROOM_NUM_C,ROOM_TYPE_CODE_C,ROOM_TYPE_DESCRIPTION_C,WALK_IN_FLG_C,RESERVATION_CONFIRMATION_NUM_C,RESERVATION_CONFIRMATION_PAGE_C,RESERVATION_STATUS_C,CHECK_IN_DATE_C,CHECK_OUT_DATE_C,LENGTH_OF_STAY_C,NUMBER_OF_ROOMS_C,ADULT_NUM_C,CHILDREN_NUM_C,POV_CODE_C,QUOTED_RATE_C,PMS_ROOM_REV_C,PMS_ROOM_REV_USD_C,PMS_TOTAL_REV_C,PMS_TOTAL_REV_USD_C,PMS_FOOD_BEVERAGE_REV_C,PMS_FOOD_BEVERAGE_REV_USD_C,PMS_OTHER_REV_C,PMS_OTHER_REV_USD_C,WALK_FLAG_C,NO_SHOW_FLAG_C,DUP_INDEX_C,CONFIRMATION_NUM_R,CONFIRMATION_PAGE_R,RESERVATION_DATE_R,ARRIVAL_FLG_R,ARRIVAL_DATE_R,DEPARTURE_DATE_R,DIRECT_NIGHTS_NUM_R,RESERVATION_STATUS_R,ENTRY_TIME_R,ENTRY_HOTEL_CODE_R,LAST_CHANGE_DATE_R,ROOM_TYPE_CODE_R,ROOM_TYPE_DESCRIPTION_R,MAJOR_MARKET_CODE_R,PMS_RATE_CATEGORY_CODE_R,NUM_ROOMS_R,ADULT_NUM_R,CHILDREN_NUM_R,NT_RATE_R,STATE_R,COUNTRY_CODE_R,ETA_R,FLIGHTT_INFO_R,LENGTH_OF_STAY_R,LENGTH_OF_STAY_CATEGORY_R,CALCULATED_NIGHTS_NUM_R,ROOM_NIGHTS_R,STATUS_CALCULATION_R,GROUPS_VS_FIT_R,GUEST_COUNTRY_R,GOLDPASSPORT_FLG_R,MEMBER_STATUS_R,PACE_CATEGORY_R,PACE_R,OFFER_FLG_R,PAST_VS_FUTURE_R,REVENUE_R,REVENUE_USD_R,CHANNEL_CODE_R,e_delivereddate_I,e_delivereddate_adj_I,e_status_I,e_hy_gss_tier_I,e_hy_gss_conf_num_I,e_hy_gss_conf_page_I,e_hy_feedback_type_I,e_hy_gss_rate_plan_code_I,e_country_I,e_hy_gss_check_in_by_I,e_hy_gss_check_out_by_I,e_hy_gss_marketing_emails_ok_yn_I,e_hy_gss_promo_emails_ok_yn_I,e_hy_gss_club_access_yn_I,e_hy_gss_gender_I,e_hy_gss_title_text_I,e_hy_gss_language_I,e_hy_gss_room_floor_I,e_hy_gss_check_in_time_text_I,e_hy_gss_check_out_time_text_I,e_hy_gss_check_in_time_I,e_hy_gss_check_out_time_I,e_checkin_I,e_checkout_I,a_last_seen_page_name_I,a_last_submitted_page_name_I,Survey_ID_H,Response_Date_H,Guest_Checkin_Date_H,Guest_Checkout_Date_H,Length_Stay_H,Guest_State_H,Guest_Country_H,Gender_H,Age_Range_H,POV_H,Language_H,DOE_H,Booking_Location_H,Num_Adults_H,Num_Kids_H,Num_Rooms_H,Conf_Num_Orig_H,Conf_Num_H,Conf_Page_H,Rate_Plan_H,Gross_Rev_H,Net_Rev_H,Room_Rev_H,CC_Type_H,Currency_H,Clublounge_Used_H,Spa_Used_H,GDS_Source_H,Checkin_Length_H,Room_Num_H,Room_Type_H,GP_Tier_H,Status_H,Feedback_Type_H,Mobile_First_H,Mobile_H,Likelihood_Recommend_H,Overall_Sat_H,Guest_Room_H,Tranquility_H,Condition_Hotel_H,Customer_SVC_H,Staff_Cared_H,Internet_Sat_H,Check_In_H,F.B_FREQ_H,F.B_Overall_Experience_H,Internet_Dissat_Lobby_H,Internet_Dissat_Slow_H,Internet_Dissat_Expensive_H,Internet_Dissat_Connectivity_H,Internet_Dissat_Billing_H,Internet_Dissat_Wired_H,Internet_Dissat_Other_H,TV_Internet_General_H,Room_Dissat_Internet_H,eff_date_CC,avail_room_cnt_CC,occ_room_cnt_CC,average_daily_rate_CC,Spirit_PL,Property_ID_PL,Hotel.Name.Long_PL,Hotel.Name.Short_PL,Award.Category_PL,Status_PL,City_PL,State_PL,US.Region_PL,Postal.Code_PL,Country_PL,Ops.Region_PL,Sub.Continent_PL,Property.DMA_PL,Property.Latitude_PL,Property.Longitude_PL,Currency_PL,Dom.Int.l_PL,Guest.NPS.Goal_PL,STR.Number_PL,STR.Market_PL,Brand_PL,Brand.Initial_PL,Club.Type_PL,Hotel.Inventory_PL,Floors_PL,Total.Meeting.Space_PL,Union_PL,G.Region_PL,D.Region_PL,Region_PL,Category_PL,Scope.of.Service_PL,Type_PL,Class_PL,Location_PL,Bucket_PL,Relationship_PL,All.Suites_PL,Bell.Staff_PL,Boutique_PL,Business.Center_PL,Casino_PL,Conference_PL,Convention_PL,Dry.Cleaning_PL,Elevators_PL,Fitness.Center_PL,Fitness.Trainer_PL,Golf_PL,Indoor.Corridors_PL,Laundry_PL,Limo.Service_PL,Mini.Bar_PL,Pool.Indoor_PL,Pool.Outdoor_PL,Regency.Grand.Club_PL,Resort_PL,Restaurant_PL,Self.Parking_PL,Shuttle.Service_PL,Ski_PL,Spa_PL,Spa.services.in.fitness.center_PL,Spa.online.booking_PL,Spa.F.B.offering_PL,Valet.Parking_PL,GP_Tier,Sub_Channel_Category,Channel_Category,Booking_Channel,NPS_Type,Stay_Sequence,Stay_Sequence_Brand,Completed_Survey_Sequence,Days_Since_Last_Stay,Days_Until_Next_Stay
26,59945521,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,TRVZOH  ,TRVZOH,77381976,7012,CLBK,Regency Club King,N,32343073,1,CHECKED OUT,02/01/2014,02/08/2014,7,1,2,NA,BUSINESS,209.83,1731.66,247.48,9431.33,1347.92,7699.65,1100.41,0,0,,,1,32343073,1,11/16/2013 0:00,1,02/01/2014,02/08/2014,7,CONFRM,4:56:18,SHARM,11/16/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,209.83*,,EGYPT,0:00,,7,11-May,7,7,Confirmed,FIT,EGYPT,GP No,,61-90 Days,77,N,Future,1663.81,1663.81,DIR-SHARM,02/10/2014 14:17,02/10/2014 22:17,DELIVERED_NO_REMINDER,GOLD,32343073,1,GSS,TRVZOH,United Kingdom,SNAEEM,BESSAM,,,N,,,,NA,,,,,02/01/2014,02/08/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/01/2014,432,172,87.89,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,GOLD,Direct,Hotel,Hotel,,1,1,NA,NA,NA
27,59945590,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,TRVZOH  ,TRVZOH,203263027,6102,1VWK,Seafront View King,N,32403836,1,CHECKED OUT,02/17/2014,02/24/2014,7,1,1,1,BUSINESS,167.58,2816.37,403.29,9538.79,1366.33,5123.36,734.45,1599.01,228.54,,,1,32403836,1,11/18/2013 0:00,1,02/17/2014,02/24/2014,7,CONFRM,9:27:28,SHARM,11/18/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,167.58,,EGYPT,0:00,,7,11-May,7,7,Confirmed,FIT,EGYPT,GP No,,90+ Days,91,N,Future,1173.06,1173.06,DIR-SHARM,02/26/2014 14:33,02/26/2014 22:33,DELIVERED_NO_REMINDER,,32403836,1,GSS,TRVZOH,United Kingdom,MABDELKHALIK,SNAEEM,,,N,,,,NA,,,,,02/17/2014,02/24/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/17/2014,432,200,118.68,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
28,59945712,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,UKHB  ,UKHB,203293244,5307,TWIN,Sea View Twin,N,32596727,1,CHECKED OUT,02/16/2014,02/23/2014,7,1,1,1,BUSINESS,159.25,4535.46,649.52,5597.9,801.59,1062.37,152.02,0,0,,,1,32596727,1,11/21/2013 0:00,1,02/16/2014,02/23/2014,7,CONFRM,10:25:16,SHARM,11/21/2013 0:00,TWIN,SEA VIEW TWIN   ,TRANSIENT,LOCL,1,1,1,159.25,,EGYPT,0:00,,7,11-May,7,7,Confirmed,FIT,EGYPT,GP No,,61-90 Days,87,N,Future,1114.75,1114.75,DIR-SHARM,,,,,NA,NA,,,,,,,,,,,,NA,,,,,,,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/16/2014,432,179,106.33,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
29,59945784,GOLD,GOLD,DISCOUNT,TRANSIENT,DIR-SHARM,GPFS  ,GPFS,61643586,1702,RGST,Regency Suite Twin,N,32693653,1,CHECKED OUT,02/07/2014,02/16/2014,9,1,3,2,BUSINESS,0,3278.25,469.3,8023.35,1148.5,2552.72,365.28,2192.35,313.81,,,1,32693653,1,11/23/2013 0:00,1,02/07/2014,02/16/2014,9,CONFRM,2:10:25,SHARM,11/23/2013 0:00,RGST,REGENCY STE TWIN,TRANSIENT,GPPB,1,2,1,0,,DENMARK,0:00,,9,11-May,9,9,Confirmed,FIT,DENMARK,GP Yes,Diamond,61-90 Days,76,N,Future,0,0,DIR-SHARM,,,,,NA,NA,,,,,,,,,,,,NA,,,,,,,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/07/2014,432,182,102.41,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,Diamond,Direct,Hotel,Hotel,,41,16,NA,17,10
30,59945792,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,TRVZOH  ,TRVZOH,203643331,7003,CLBT,Regency Club Twin,N,32694770,1,CHECKED OUT,02/27/2014,03/09/2014,10,1,2,1,BUSINESS,167.58,2473.8,353.78,10006.29,1431.43,7532.44,1077.58,0,0,,,1,32694770,1,11/23/2013 0:00,1,02/27/2014,03/09/2014,10,CONFRM,4:24:55,SHARM,11/23/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,1,167.58,,EGYPT,0:00,,10,11-May,10,10,Confirmed,FIT,EGYPT,GP No,,90+ Days,96,N,Future,1675.8,1675.8,DIR-SHARM,03/11/2014 15:05,03/11/2014 23:05,DELIVERY_BOUNCED,,32694770,1,SGSS,TRVZOH,United Kingdom,ARAMADAN,MHAMOUDA,,,N,,,,NA,,,,,02/27/2014,03/09/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/27/2014,432,189,98.09,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
31,59945794,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,TRVZOH  ,TRVZOH,203580717,1613,KING,Sea View King,N,32694799,1,CHECKED OUT,02/27/2014,03/06/2014,7,1,2,NA,BUSINESS,167.58,2011.85,287.59,6842.21,977.85,4830.32,690.19,0,0,,,1,32694799,1,11/23/2013 0:00,1,02/27/2014,03/06/2014,7,CONFRM,4:28:36,SHARM,11/23/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,167.58,,EGYPT,0:00,,7,11-May,7,7,Confirmed,FIT,EGYPT,GP No,,90+ Days,96,N,Future,1173.06,1173.06,DIR-SHARM,03/08/2014 14:28,03/08/2014 22:28,DELIVERED_NO_REMINDER,,32694799,1,GSS,TRVZOH,United Kingdom,ARAMADAN,SNAEEM,,,N,,,,NA,,,,,02/27/2014,03/06/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/27/2014,432,189,98.09,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
32,59945867,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,HTL4H  ,HTL4H,203464030,7110,CLBK,Regency Club King,N,32745844,1,CHECKED OUT,02/24/2014,03/03/2014,7,1,2,NA,BUSINESS,200.91,5660.69,809.34,9109.29,1302.41,3448.59,493.04,0,0,,,1,32745844,1,11/25/2013 0:00,1,02/24/2014,03/03/2014,7,CONFRM,3:46:38,SHARM,11/25/2013 0:00,1VWK,SEA FRONT KING  ,TRANSIENT,LOCL,1,2,NA,200.91,FL,UNITED STATES,0:00,,7,11-May,7,7,Confirmed,FIT,UNITED STATES,GP No,,90+ Days,91,N,Future,1406.37,1406.37,DIR-SHARM,03/05/2014 14:55,03/05/2014 22:55,COMPLETED,,32745844,1,GSS,HTL4H,United Kingdom,SNAEEM,MHAMOUDA,,,N,,,,NA,,,,,02/24/2014,03/03/2014,Page 27: demographics,Page 27: demographics,22061657,03/06/2014 1:00,02/24/2014,03/03/2014,7,,United Kingdom,Male,56-65,Leisure,English,11/25/2013,,2,NA,1,3274584401,32745844,1,HTL4H,11321.19,0,6373.2,,EGP,No,No,,91,7110,CLBK,,COMPLETED,GSS,No,No,9,9,9,9,9,10,10,6,10,2,8,Yes,No,Yes,No,No,No,No,,,02/24/2014,432,176,95.26,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,Promoter,NA,NA,NA,NA,NA
33,59946061,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,UKBB  ,UKBB,203298682,8803,TWIN,Sea View Twin,N,32983464,1,CHECKED OUT,02/15/2014,02/24/2014,9,1,NA,1,BUSINESS,225.92,18942.65,2712.82,19571.65,2803.38,628.92,90.5,0,0,,,1,32983464,1,11/30/2013 0:00,1,02/15/2014,02/24/2014,9,CONFRM,6:06:13,SHARM,12/24/2013 0:00,CLBK,CLUB KING       ,TRANSIENT,LOCL,1,1,NA,225.92,,UNITED KINGDOM,0:00,,9,11-May,9,9,Confirmed,FIT,UNITED KINGDOM,GP Yes,Gold,61-90 Days,77,N,Future,2033.28,2033.28,DIR-SHARM,02/26/2014 14:18,02/26/2014 22:18,DELIVERED_NO_REMINDER,GOLD,32983464,1,GSS,UKBB,United Kingdom,JMORDYK,JMORDYK,,,N,,,,NA,,,,,02/15/2014,02/24/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/15/2014,432,159,100.69,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,Gold,Direct,Hotel,Hotel,,2,2,NA,71,NA
34,59946064,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,UKHB  ,UKHB,203224582,5402,RGSK,Regency Suite King,N,32983663,1,CHECKED OUT,02/15/2014,02/22/2014,7,1,2,NA,BUSINESS,384.25,14680.87,2102.2,23141.25,3313.22,7288.7,1043.39,1171.66,167.57,,,1,32983663,1,11/30/2013 0:00,1,02/15/2014,02/22/2014,7,CONFRM,6:21:42,SHARM,11/30/2013 0:00,RGSK,REGENCY STE KING,TRANSIENT,LOCL,1,2,NA,384.25,,UNITED KINGDOM,0:00,,7,11-May,7,7,Confirmed,FIT,UNITED KINGDOM,GP No,,61-90 Days,77,N,Future,2689.75,2689.75,DIR-SHARM,02/24/2014 14:45,02/24/2014 22:45,DELIVERED_NO_REMINDER,,32983663,1,GSS,UKHB,United Kingdom,JMORDYK,MABDELKHALIK,,,N,,,,NA,,,,,02/15/2014,02/22/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/15/2014,432,159,100.69,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
35,59946275,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,HTL4PB  ,HTL4PB,56921123,5404,KING,Sea View King,N,33206334,1,CHECKED OUT,02/10/2014,02/17/2014,7,1,2,NA,BUSINESS,167.58,2970.59,425.38,6527.15,934.8,3556.55,509.4,0,0,,,1,33206334,1,12/05/2013 0:00,1,02/10/2014,02/17/2014,7,CONFRM,0:54:36,SHARM,12/05/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,167.58,FL,UNITED STATES,0:00,,7,11-May,7,7,Confirmed,FIT,UNITED STATES,GP No,,61-90 Days,67,N,Future,1173.06,1173.06,DIR-SHARM,02/19/2014 14:28,02/19/2014 22:28,DELIVERED_NO_REMINDER,GOLD,33206334,1,GSS,HTL4PB,United Kingdom,SNAEEM,SNAEEM,,,N,,,,NA,,,,,02/10/2014,02/17/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/10/2014,432,143,98.65,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,GOLD,Direct,Hotel,Hotel,,1,1,NA,NA,NA
36,59946357,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,HTL4H  ,HTL4H,202816742,6105,1VWK,Seafront View King,N,33312007,1,CHECKED OUT,02/01/2014,02/08/2014,7,1,2,NA,BUSINESS,243.16,5111.47,730.57,9765.45,1395.61,4653.95,665.01,0,0,,,1,33312007,1,12/07/2013 0:00,1,02/01/2014,02/08/2014,7,CONFRM,0:58:52,SHARM,12/07/2013 0:00,1VWK,SEA FRONT KING  ,TRANSIENT,LOCL,1,2,NA,243.16*,FL,UNITED STATES,0:00,,7,11-May,7,7,Confirmed,FIT,UNITED STATES,GP No,,31-60 Days,56,N,Future,1897.12,1897.12,DIR-SHARM,02/10/2014 14:19,02/10/2014 22:19,COMPLETED,,33312007,1,GSS,HTL4H,United Kingdom,SNAEEM,MHAMOUDA,,,N,,,,NA,,,,,02/01/2014,02/08/2014,Page 1,Page 1,21147824,02/12/2014 6:44,02/01/2014,02/08/2014,7,,United Kingdom,Male,18-25,Leisure,English,12/07/2013,,2,NA,1,3331200701,33312007,1,HTL4H,9668.66,0,5111.52,,EGP,,,,56,6105,1VWK,,COMPLETED,GSS,Yes,Yes,10,8,9,NA,10,10,NA,NA,NA,NA,NA,,,,,,,,,,02/01/2014,432,172,87.89,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,Promoter,NA,NA,NA,NA,NA
37,59946420,LOCL,LOCA,OTHER,TRANSIENT,DIR-SHARM,HTL4PB  ,HTL4PB,203464032,5212,KING,Sea View King,N,33361131,1,CHECKED OUT,02/24/2014,03/03/2014,7,1,2,NA,BUSINESS,167.58,3464.86,495.38,5459.05,780.23,1982.67,283.17,11.48,1.64,,,1,33361131,1,12/09/2013 0:00,1,02/24/2014,03/03/2014,7,CONFRM,1:03:52,SHARM,12/09/2013 0:00,KING,SEA VIEW KING   ,TRANSIENT,LOCL,1,2,NA,167.58,FL,UNITED STATES,0:00,,7,11-May,7,7,Confirmed,FIT,UNITED STATES,GP No,,61-90 Days,77,N,Future,1173.06,1173.06,DIR-SHARM,03/05/2014 14:54,03/05/2014 22:54,DELIVERY_BOUNCED,,33361131,1,SGSS,HTL4PB,United Kingdom,ARAMADAN,MHAMOUDA,,,N,,,,NA,,,,,02/24/2014,03/03/2014,,,NA,,,,NA,,,,,,,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,02/24/2014,432,176,95.26,SHARM,3275,Hyatt Regency Sharm El Sheikh,HR Sharm El Sheikh,2,Open,Sharm El Sheikh,,,NA,Egypt,EAME,Northern Africa,,27.978611,34.393333,EGP,International,72,134572,Red Sea Resorts,Hyatt Regency,HR,Regency Club,423,7,11572,No,Jordan/Egypt,EAME & SW Asia,Middle East & Africa,Full Service,FS,Resort,Upper Upscale Class,Resort,0,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,NA,NA,NA,NA,NA
